Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms










2026-08-04 13:21:12;SESSION;START;HARDWARE;;0
2026-08-04 13:21:12.705;CONFIG;PORT_LASER;None;;0.00
2026-08-04 13:21:12.705;CONFIG;PORT_LOCKIN;None;;0.00
2026-08-04 13:21:12.705;CONFIG;BAUDRATE_LASER;9600;;0.00
2026-08-04 13:21:12.705;CONFIG;BAUDRATE_LOCKIN;19200;;0.00
2026-08-04 13:21:12.705;CONFIG;INTERVAL_LASER;1.0;;0.00
2026-08-04 13:21:12.705;CONFIG;INTERVAL_LOCKIN;0.1;;0.00
2026-08-04 13:21:12.705;CONFIG;LOG_PREFIX;M;;0.00
2026-08-04 13:21:12.705;CONFIG;SIMULATE;False;;0.00
2026-08-04 13:21:12.705;CONFIG;CAPTURE_INPUT;True;;0.00
2026-08-04 13:21:12.710;CONFIG;INSERT_SEPARATOR;True;;0.00
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;HARDWARE RS232 / USB KOMMUNIKATIONSSYSTEM - AKTIVER MODUS;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;✓ pyserial ist verfügbar - Hardware-Modus aktiv;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;;;0
2026-08-04 13:21:12.710;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:21:12.716;TERMINAL;OUTPUT;SUCHE NACH VERFÜGBAREN SERIELLEN PORTS...;;0
2026-08-04 13:21:12.716;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:21:12.726;TERMINAL;OUTPUT;Gefundene serielle Ports:;;0
2026-08-04 13:21:12.727;TERMINAL;OUTPUT;  1. COM3 - Prolific PL2303GT USB Serial COM Port (COM3);;0
2026-08-04 13:21:12.728;TERMINAL;OUTPUT;  2. COM4 - Prolific PL2303GT USB Serial COM Port (COM4);;0
2026-08-04 13:21:17.016;TERMINAL;OUTPUT;;;0
2026-08-04 13:21:17.016;TERMINAL;OUTPUT;✓ Beende Programm (Strg+C)...;;0
