Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-14,19:19:51,490,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-14,19:19:51,492,KOM_Test,OSTECH,E,OSTECH auf COM4 nicht erreichbar,"Error: could not open port 'COM4': FileNotFoundError(2, 'Das System kann die angegebene Datei nicht finden.', None, 2)",Decoded,Komunkiations Test für SR830 und OSTECH,,,
