Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-14,19:54:13,931,KOM_Test,SR830,E,SR830 Verbindung fehlgeschlagen,"SerialException: could not open port 'COM3': FileNotFoundError(2, 'Das System kann die angegebene Datei nicht finden.', None, 2)",Connection error,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:15,935,KOM_Test,OSTECH,E,OSTECH Verbindung fehlgeschlagen,"SerialException: could not open port 'COM4': FileNotFoundError(2, 'Das System kann die angegebene Datei nicht finden.', None, 2)",Connection error,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,951,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","SNAP? 1,2,3,4,10,11",result im SR830-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,956,KOM_Test,OSTECH,T,LTM,LTM,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,956,KOM_Test,SYSTEM,I,status,whileTest gestartet; Geräte-Threads laufen parallel.,status im SYSTEM-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,956,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","SNAP? 5,6,7,8,9",result im SR830-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,971,KOM_Test,SR830,T,PHAS,PHAS,result im SR830-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,972,KOM_Test,OSTECH,T,LCA,LCA,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,979,KOM_Test,SR830,T,FREQ,FREQ,result im SR830-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,979,KOM_Test,OSTECH,T,LVA,LVA,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:17,989,KOM_Test,OSTECH,T,LTA,XTA,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:18,000,KOM_Test,OSTECH,T,GT,GT,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
2026-09-14,19:54:18,006,KOM_Test,OSTECH,T,GS,GS,result im OSTECH-Thread,Komunkiations Test für SR830 und OSTECH,,,
