Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,11:39:28,370,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-9.29464e-007,5.10601e-007,1.06009e-006,151.2,-9.29464e-007,5.10601e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,499,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000333333,0.00666667,0.00233333,-0.002,1008.26",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,520,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,553,KOM_Test,SR830,T,FREQ,1008.31,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,737,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-6.00707e-007,-3.93951e-007,7.17588e-007,-146.748,-6.00707e-007,-3.93951e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,864,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000333333,0.005,-0.000666667,-0.002,1008.22",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,892,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:28,919,KOM_Test,SR830,T,FREQ,1008.37,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,098,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-8.51931e-007,5.3598e-007,1.00653e-006,147.804,-8.51931e-007,5.3598e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,230,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00166667,0.00466667,-0.000666667,0.004,1008.4",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,253,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,281,KOM_Test,SR830,T,FREQ,1008.46,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,463,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-1.06451e-006,1.07708e-006,1.5141e-006,134.646,-1.06451e-006,1.07708e-006",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,594,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00333333,0.00366667,-0.00333333,0.00533333,1008.37",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,607,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,633,KOM_Test,SR830,T,FREQ,1008.35,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,813,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-9.00825e-007,6.0094e-007,1.08244e-006,146.292,-9.01058e-007,6.0094e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,939,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.00633333,0.00433333,-0.001,1008.35",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,953,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:29,987,KOM_Test,SR830,T,FREQ,1008.37,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,145,KOM_Test,OSTECH,E,error,"LCT: RuntimeError: Unerwartetes Echo: erwartet b'LCT\r', erhalten b''",error,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,164,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-3.78817e-007,6.40055e-007,7.43432e-007,120.57,-3.78817e-007,6.40055e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,280,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","0.001,0.003,0.001,0.000666667,1008.37",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,303,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,337,KOM_Test,SR830,T,FREQ,1008.31,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,515,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-3.88829e-007,4.16769e-008,3.90924e-007,173.862,-3.88829e-007,4.16769e-008",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,650,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00166667,0.00466667,0.000666667,-0.001,1008.35",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,672,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,700,KOM_Test,SR830,T,FREQ,1008.29,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:30,880,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-4.66362e-007,7.03153e-008,4.71251e-007,171.42,-4.66362e-007,7.03153e-008",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,020,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00466667,0.00366667,-0.000666667,0.00533333,1008.35",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,039,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,065,KOM_Test,SR830,T,FREQ,1008.22,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,233,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-9.49953e-007,3.8231e-007,1.02376e-006,158.064,-9.49953e-007,3.8231e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,352,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00333333,0.003,0.001,0.00366667,1008.26",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,374,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:39:31,398,KOM_Test,SR830,T,FREQ,1008.26,result,Kommunikations-Test fuer SR830 und OSTECH,,,
