Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,11:40:27,157,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-2.10014e-007,-1.07429e-006,1.09454e-006,-101.052,-2.10014e-007,-1.07452e-006",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,282,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.005,0.00233333,-0.000666667,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,312,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,339,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,514,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-1.97208e-007,-1.97441e-007,2.78467e-007,-134.976,-1.97208e-007,-1.97441e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,627,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","0.001,0.00766667,0.001,-0.005,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,646,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,675,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,835,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-1.01934e-006,1.6857e-007,1.03308e-006,170.616,-1.01934e-006,1.6857e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,967,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000333333,0.00766667,0.000666667,0.00366667,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:27,977,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,006,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,187,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-4.92673e-007,2.56814e-007,5.55305e-007,152.46,-4.92673e-007,2.56814e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,327,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000333333,0.00466667,-0.000666667,0.000666667,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,337,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,373,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,550,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","5.35513e-008,-5.42499e-007,5.4506e-007,-84.336,5.35513e-008,-5.42499e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,669,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000333333,0.00766667,0.00233333,-0.002,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,697,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,726,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,902,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-3.47618e-007,2.80796e-007,4.46804e-007,141.054,-3.47618e-007,2.80796e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:28,920,KOM_Test,OSTECH,E,error,"LCT: RuntimeError: Unerwartetes Echo: erwartet b'LCT\r', erhalten b''",error,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,027,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.005,0.001,-0.00233333,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,047,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,073,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,237,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-7.0129e-007,7.59963e-007,1.03378e-006,132.678,-7.0129e-007,7.59963e-007",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,377,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.00633333,0.00233333,0.000666667,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,397,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,425,KOM_Test,SR830,T,FREQ,1008.2,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,599,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","-1.85567e-007,4.37724e-008,1.90456e-007,166.656,-1.85567e-007,4.37724e-008",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:40:29,732,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.00466667,0.005,0.000666667,-0.001,1008.2",result,Kommunikations-Test fuer SR830 und OSTECH,,,
