Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,11:25:31,642,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:31,762,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.002,0.00466667,0.00233333,0.002,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:31,772,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:31,797,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:31,882,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,005,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","0.006,0.00633333,0.000666667,0.000666667,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,021,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,048,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,123,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,245,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.002,0.00633333,-0.000333333,-0.000666667,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,272,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,298,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,381,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,501,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.003,-0.000666667,-0.001,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,521,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,547,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,630,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,752,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.00633333,-0.000666667,0.00266667,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,771,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,797,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,871,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:32,981,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","-0.000666667,0.008,0.001,0.001,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:33,004,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:33,031,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,11:25:33,101,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
