Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,10:21:32,638,KOM_Test,OSTECH,T,LTM,25.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,652,KOM_Test,OSTECH,T,LCA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,670,KOM_Test,OSTECH,T,LVA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,684,KOM_Test,OSTECH,T,XTA,21.00609588623047,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,694,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,0,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,705,KOM_Test,OSTECH,T,GT,27.822887420654297,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,713,KOM_Test,OSTECH,T,GS,"{'status_word': 3085, 'interlock_ok': True, 'driver_supply_ok': True, 'driver_temperature_ok': True, 'lt_sensor_ok': True, 'ct_sensor_ok': True, 'lc_on': False, 'lc_error': False}",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,737,KOM_Test,OSTECH,T,GVN,8661,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,753,KOM_Test,OSTECH,T,LTM,25.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,772,KOM_Test,OSTECH,T,LCA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,800,KOM_Test,OSTECH,T,LVA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,817,KOM_Test,SR830,T,"SNAP 5,6,7,8,9","0.001,0.00466667,0.000666667,0.000666667,1000",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,822,KOM_Test,OSTECH,T,XTA,21.001617431640625,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,832,KOM_Test,OSTECH,T,GT,27.822887420654297,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,840,KOM_Test,SR830,T,PHAS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,851,KOM_Test,OSTECH,T,GS,"{'status_word': 3085, 'interlock_ok': True, 'driver_supply_ok': True, 'driver_temperature_ok': True, 'lt_sensor_ok': True, 'ct_sensor_ok': True, 'lc_on': False, 'lc_error': False}",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,860,KOM_Test,SR830,T,FREQ,1000,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,867,KOM_Test,OSTECH,T,GVN,8661,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,882,KOM_Test,OSTECH,T,LTM,25.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,901,KOM_Test,OSTECH,T,LCA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,922,KOM_Test,OSTECH,T,LVA,0.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,935,KOM_Test,OSTECH,T,XTA,21.001617431640625,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,942,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11","0,0,0,45,0,0",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,952,KOM_Test,OSTECH,T,GT,27.822887420654297,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,973,KOM_Test,OSTECH,T,GS,"{'status_word': 3085, 'interlock_ok': True, 'driver_supply_ok': True, 'driver_temperature_ok': True, 'lt_sensor_ok': True, 'ct_sensor_ok': True, 'lc_on': False, 'lc_error': False}",result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:32,983,KOM_Test,OSTECH,T,GVN,8661,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:21:33,003,KOM_Test,OSTECH,T,LTM,25.0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
