Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,18:17:55,919,SESSION,SYSTEM,HARDWARE,Session started,,,,,,
2026-09-15,18:17:55,919,START,SYSTEM,Version 1.0,Programm gestartet,Version 1.0,,,,, 
2026-09-15,18:17:55,921,Warning,COM3,Fail,Port nicht verbunden,Fail,,,,SR830, 
2026-09-15,18:17:55,921,Warning,COM4,Fail,Port nicht verbunden,Fail,,,,OSTech, 
