Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,10:06:23,653,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:24,210,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:24,284,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:24,285,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:24,856,KOM_Test,OSTECH,T,OSTECH auf COM4 erreichbar,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:24,947,KOM_Test,SR830,T,*IDN?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:25,059,KOM_Test,SR830,T,*IDN?,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:25,060,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:25,080,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:25,084,KOM_Test,SR830,T,SRAT? 1,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,089,KOM_Test,SR830,T,SRAT? 1,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,094,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,108,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,113,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,129,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,136,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,152,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,158,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,175,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,177,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,190,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-15,10:06:27,192,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-15,10:06:27,208,KOM_Test,SR830,T,SRAT?,4,Decoded,Komunkiations Test für SR830 und OSTECH,,,
