Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-15,10:59:01,220,KOM_Test,SR830,T,startup IDN,SR830 ID: ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,230,KOM_Test,SR830,I,startup,SR830 Startabfragen abgeschlossen.,status,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,230,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11",ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,230,KOM_Test,OSTECH,T,startup LCA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,230,KOM_Test,OSTECH,T,startup XTT,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,230,KOM_Test,OSTECH,T,startup LTM,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,233,KOM_Test,OSTECH,T,startup GT,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,233,KOM_Test,OSTECH,T,startup GS,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,235,KOM_Test,OSTECH,T,startup GVN,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,235,KOM_Test,OSTECH,I,startup,OSTECH Startabfragen abgeschlossen.,status,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,236,KOM_Test,OSTECH,T,LCT,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,236,KOM_Test,SR830,T,"SNAP 5,6,7,8,9",ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,236,KOM_Test,OSTECH,T,XTA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,250,KOM_Test,OSTECH,T,LVA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,251,KOM_Test,SR830,T,PHAS,ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,252,KOM_Test,SR830,T,FREQ,ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,252,KOM_Test,OSTECH,T,XTCA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,270,KOM_Test,OSTECH,T,XTVA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,271,KOM_Test,SR830,T,"SNAP 1,2,3,4,10,11",ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,290,KOM_Test,OSTECH,T,LCT,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,292,KOM_Test,SR830,T,"SNAP 5,6,7,8,9",ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,310,KOM_Test,SR830,T,PHAS,ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,312,KOM_Test,OSTECH,T,XTA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,314,KOM_Test,OSTECH,T,LVA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,316,KOM_Test,SR830,T,FREQ,ok,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,317,KOM_Test,OSTECH,T,XTCA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
2026-09-15,10:59:01,318,KOM_Test,OSTECH,T,XTVA,0,result,Kommunikations-Test fuer SR830 und OSTECH,,,
