Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms
2026-06-17 11:30:28.709;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:28.710;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-17 11:30:29.013;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:29.013;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-17 11:30:29.324;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:29.326;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-17 11:30:29.630;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:29.630;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-06-17 11:30:29.936;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:29.937;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-17 11:30:30.242;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:30.242;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-17 11:30:30.578;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:30.578;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-17 11:30:30.883;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:30.883;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-06-17 11:30:31.189;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:31.190;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-17 11:30:31.497;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:31.497;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-17 11:30:31.806;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:31.806;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-17 11:30:32.114;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:32.114;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-06-17 11:30:32.416;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:32.416;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-17 11:30:32.724;TERMINAL;OUTPUT;;;0
