Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms










2026-06-02 21:27:42;SESSION;START;HARDWARE;;0
2026-06-02 21:27:42.739;CONFIG;PORT_LASER;None;;0.00
2026-06-02 21:27:42.739;CONFIG;PORT_LOCKIN;None;;0.00
2026-06-02 21:27:42.739;CONFIG;BAUDRATE_LASER;9600;;0.00
2026-06-02 21:27:42.739;CONFIG;BAUDRATE_LOCKIN;19200;;0.00
2026-06-02 21:27:42.739;CONFIG;INTERVAL_LASER;1.0;;0.00
2026-06-02 21:27:42.739;CONFIG;INTERVAL_LOCKIN;0.1;;0.00
2026-06-02 21:27:42.739;CONFIG;LOG_PREFIX;M;;0.00
2026-06-02 21:27:42.739;CONFIG;SIMULATE;False;;0.00
2026-06-02 21:27:42.739;CONFIG;CAPTURE_INPUT;True;;0.00
2026-06-02 21:27:42.739;CONFIG;INSERT_SEPARATOR;True;;0.00
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;================================================================================;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;HARDWARE RS232 / USB KOMMUNIKATIONSSYSTEM - AKTIVER MODUS;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;================================================================================;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;✓ pyserial ist verfügbar - Hardware-Modus aktiv;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;================================================================================;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;SUCHE NACH VERFÜGBAREN SERIELLEN PORTS...;;0
2026-06-02 21:27:42.739;TERMINAL;OUTPUT;================================================================================;;0
2026-06-02 21:27:42.754;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:42.755;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-02 21:27:43.062;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:43.062;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-02 21:27:43.372;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:43.372;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-06-02 21:27:43.676;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:43.678;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-02 21:27:43.978;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:43.988;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-02 21:27:44.288;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:44.288;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-02 21:27:44.596;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:44.596;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-06-02 21:27:44.905;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:44.905;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-06-02 21:27:45.215;TERMINAL;OUTPUT;;;0
2026-06-02 21:27:45.215;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
