Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms










2026-08-03 20:56:51;SESSION;START;HARDWARE;;0
2026-08-03 20:56:51.530;CONFIG;PORT_LASER;None;;0.00
2026-08-03 20:56:51.531;CONFIG;PORT_LOCKIN;None;;0.00
2026-08-03 20:56:51.531;CONFIG;BAUDRATE_LASER;9600;;0.00
2026-08-03 20:56:51.531;CONFIG;BAUDRATE_LOCKIN;19200;;0.00
2026-08-03 20:56:51.532;CONFIG;INTERVAL_LASER;1.0;;0.00
2026-08-03 20:56:51.532;CONFIG;INTERVAL_LOCKIN;0.1;;0.00
2026-08-03 20:56:51.532;CONFIG;LOG_PREFIX;M;;0.00
2026-08-03 20:56:51.533;CONFIG;SIMULATE;False;;0.00
2026-08-03 20:56:51.533;CONFIG;CAPTURE_INPUT;True;;0.00
2026-08-03 20:56:51.534;CONFIG;INSERT_SEPARATOR;True;;0.00
2026-08-03 20:56:51.535;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:51.536;TERMINAL;OUTPUT;================================================================================;;0
2026-08-03 20:56:51.537;TERMINAL;OUTPUT;HARDWARE RS232 / USB KOMMUNIKATIONSSYSTEM - AKTIVER MODUS;;0
2026-08-03 20:56:51.538;TERMINAL;OUTPUT;================================================================================;;0
2026-08-03 20:56:51.539;TERMINAL;OUTPUT;✓ pyserial ist verfügbar - Hardware-Modus aktiv;;0
2026-08-03 20:56:51.539;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:51.539;TERMINAL;OUTPUT;================================================================================;;0
2026-08-03 20:56:51.541;TERMINAL;OUTPUT;SUCHE NACH VERFÜGBAREN SERIELLEN PORTS...;;0
2026-08-03 20:56:51.541;TERMINAL;OUTPUT;================================================================================;;0
2026-08-03 20:56:51.548;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:51.548;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-08-03 20:56:51.858;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:51.859;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-08-03 20:56:52.165;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:52.166;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-08-03 20:56:52.471;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:52.472;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-08-03 20:56:52.777;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:52.777;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-08-03 20:56:53.083;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:53.084;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-08-03 20:56:53.395;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:53.396;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-08-03 20:56:53.707;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:53.708;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-08-03 20:56:54.017;TERMINAL;OUTPUT;;;0
2026-08-03 20:56:54.018;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
