Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms










2026-08-04 09:38:53;SESSION;START;HARDWARE;;0
2026-08-04 09:38:53.501;CONFIG;PORT_LASER;None;;0.00
2026-08-04 09:38:53.503;CONFIG;PORT_LOCKIN;None;;0.00
2026-08-04 09:38:53.503;CONFIG;BAUDRATE_LASER;9600;;0.00
2026-08-04 09:38:53.504;CONFIG;BAUDRATE_LOCKIN;19200;;0.00
2026-08-04 09:38:53.505;CONFIG;INTERVAL_LASER;1.0;;0.00
2026-08-04 09:38:53.506;CONFIG;INTERVAL_LOCKIN;0.1;;0.00
2026-08-04 09:38:53.507;CONFIG;LOG_PREFIX;M;;0.00
2026-08-04 09:38:53.507;CONFIG;SIMULATE;False;;0.00
2026-08-04 09:38:53.507;CONFIG;CAPTURE_INPUT;True;;0.00
2026-08-04 09:38:53.511;CONFIG;INSERT_SEPARATOR;True;;0.00
2026-08-04 09:38:53.511;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:53.511;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 09:38:53.515;TERMINAL;OUTPUT;HARDWARE RS232 / USB KOMMUNIKATIONSSYSTEM - AKTIVER MODUS;;0
2026-08-04 09:38:53.515;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 09:38:53.517;TERMINAL;OUTPUT;✓ pyserial ist verfügbar - Hardware-Modus aktiv;;0
2026-08-04 09:38:53.517;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:53.519;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 09:38:53.522;TERMINAL;OUTPUT;SUCHE NACH VERFÜGBAREN SERIELLEN PORTS...;;0
2026-08-04 09:38:53.522;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 09:38:53.547;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:53.547;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-08-04 09:38:53.859;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:53.859;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-08-04 09:38:54.167;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:54.167;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-08-04 09:38:54.479;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:54.481;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-08-04 09:38:54.786;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:54.786;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-08-04 09:38:55.109;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:55.109;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-08-04 09:38:55.423;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:55.432;TERMINAL;OUTPUT;Suche serielle Ports... -;;0
2026-08-04 09:38:55.741;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:55.751;TERMINAL;OUTPUT;Suche serielle Ports... \;;0
2026-08-04 09:38:56.056;TERMINAL;OUTPUT;;;0
2026-08-04 09:38:56.056;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
