Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,10:39:45,534,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:39:46,081,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:39:46,153,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:39:46,154,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:39:46,703,KOM_Test,OSTECH,T,OSTECH Kom Test Star#t,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:39:46,711,KOM_Test,OSTECH,T,OSTECH Kom Test Start,b'GVN\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:39:46,712,KOM_Test,OSTECH,T,OSTECH Kom Test Start,GVN,Decoded,Komunkiations Test für SR830 und OSTECH,,,
