Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,10:50:47,991,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:48,544,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:48,617,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:48,621,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,172,KOM_Test,OSTECH,T,OSTECH Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,181,KOM_Test,OSTECH,T,OSTECH Kom Test Start,b'GS\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,188,KOM_Test,OSTECH,T,OSTECH Kom Test Start,GS,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,191,KOM_Test,OSTECH,T,LCA,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,199,KOM_Test,OSTECH,T,LCA,Status  3085,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,203,KOM_Test,OSTECH,T,LVA,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,207,KOM_Test,OSTECH,T,LVA,LCA,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,211,KOM_Test,OSTECH,T,LTA,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,244,KOM_Test,OSTECH,T,LTA,Laser Current Actual:      0 mA,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,251,KOM_Test,OSTECH,T,GT,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,254,KOM_Test,OSTECH,T,GT,LVA,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,256,KOM_Test,OSTECH,T,GE,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,288,KOM_Test,OSTECH,T,GE,Laser Volt. Actual:   0.00 V,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,293,KOM_Test,OSTECH,T,GF,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,293,KOM_Test,OSTECH,T,GF,TA,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,298,KOM_Test,OSTECH,T,GFD,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,333,KOM_Test,OSTECH,T,GFD,Laser Temp. Actual: 21.003 �C,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,369,KOM_Test,OSTECH,T,GX,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,380,KOM_Test,OSTECH,T,GX,T,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,427,KOM_Test,OSTECH,T,GT,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,528,KOM_Test,OSTECH,T,GT,Command Unknown,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,540,KOM_Test,OSTECH,T,GVS,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,544,KOM_Test,OSTECH,T,GVS,E,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,547,KOM_Test,OSTECH,T,GVN,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,554,KOM_Test,OSTECH,T,GVN,Command Unknown,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,562,KOM_Test,OSTECH,T,GS,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,567,KOM_Test,OSTECH,T,GS,F,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,572,KOM_Test,OSTECH,T,GM,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,573,KOM_Test,OSTECH,T,GM,Command Unknown,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,577,KOM_Test,OSTECH,T,GSP,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,612,KOM_Test,OSTECH,T,GSP,FD,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:50:49,617,KOM_Test,OSTECH,T,GSR,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:50:49,621,KOM_Test,OSTECH,T,GSR,Command Unknown,Decoded,Komunkiations Test für SR830 und OSTECH,,,
