Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,06:59:11,488,COMMUNICATION_TEST,SYSTEM,START,Kommunikationstest gestartet,,COM99/COM98,,,,
2026-09-11,06:59:11,488,COMMUNICATION_TEST,SYSTEM,FAILED,Geraeteinitialisierung,,"{'SR830': False, 'OSTech': False}",,,,
2026-09-11,06:59:11,492,COMMUNICATION_TEST,SR830,SKIPPED,SR830 nicht verbunden,,,,,,
2026-09-11,06:59:11,493,COMMUNICATION_TEST,OSTech,SKIPPED,OSTech nicht verbunden,,,,,,
2026-09-11,06:59:11,493,COMMUNICATION_TEST,SYSTEM,END,Kommunikationstest beendet,"{'SR830': {}, 'OSTech': {}, 'SR830_SET': False}",,,,,
