Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,10:45:49,806,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:50,356,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:50,427,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:50,428,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:50,995,KOM_Test,OSTECH,T,OSTECH Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:51,049,KOM_Test,OSTECH,T,OSTECH Kom Test Start,b'GS\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:51,051,KOM_Test,OSTECH,T,OSTECH Kom Test Start,GS,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:52,064,KOM_Test,OSTECH,T,GE,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:52,567,KOM_Test,OSTECH,T,GE,b'Status  3085\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:53,068,KOM_Test,OSTECH,T,GE,Status  3085,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:54,071,KOM_Test,OSTECH,T,GF,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:54,574,KOM_Test,OSTECH,T,GF,b'GE\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:55,075,KOM_Test,OSTECH,T,GF,GE,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:56,078,KOM_Test,OSTECH,T,GFD,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:56,582,KOM_Test,OSTECH,T,GFD,b'Error No: 0\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:57,085,KOM_Test,OSTECH,T,GFD,Error No: 0,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:58,087,KOM_Test,OSTECH,T,GX,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:45:58,590,KOM_Test,OSTECH,T,GX,b'GF\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:45:59,092,KOM_Test,OSTECH,T,GX,GF,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:00,096,KOM_Test,OSTECH,T,GT,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:00,600,KOM_Test,OSTECH,T,GT,b'Fan Volt.  12.0 V\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:01,102,KOM_Test,OSTECH,T,GT,Fan Volt.  12.0 V,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:02,104,KOM_Test,OSTECH,T,GVS,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:02,608,KOM_Test,OSTECH,T,GVS,b'GFD\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:03,111,KOM_Test,OSTECH,T,GVS,GFD,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:04,114,KOM_Test,OSTECH,T,GVN,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:04,619,KOM_Test,OSTECH,T,GVN,b'Default Fan Volt.  12.0 V\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:05,122,KOM_Test,OSTECH,T,GVN,Default Fan Volt.  12.0 V,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:06,124,KOM_Test,OSTECH,T,GS,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:06,628,KOM_Test,OSTECH,T,GS,b'GX\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:07,130,KOM_Test,OSTECH,T,GS,GX,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:08,133,KOM_Test,OSTECH,T,GM,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:08,639,KOM_Test,OSTECH,T,GM,b'External Ctrl. Run \r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:09,142,KOM_Test,OSTECH,T,GM,External Ctrl. Run,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:10,145,KOM_Test,OSTECH,T,GSP,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:10,647,KOM_Test,OSTECH,T,GSP,b'GT\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:11,149,KOM_Test,OSTECH,T,GSP,GT,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:12,152,KOM_Test,OSTECH,T,GSR,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:46:12,655,KOM_Test,OSTECH,T,GSR,b'Head Temp.  28.46 \xf8C\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:46:13,158,KOM_Test,OSTECH,T,GSR,Head Temp.  28.46 �C,Decoded,Komunkiations Test für SR830 und OSTECH,,,
