Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,11:46:00,484,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:46:01,047,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:46:01,106,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:01,117,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:01,673,KOM_Test,OSTECH,T,OSTECH auf COM4 erreichbar,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:46:01,711,KOM_Test,OSTECH,T,Test all relevant commands for OSTECH,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:46:02,713,KOM_Test,OSTECH,T,GVS,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,725,KOM_Test,OSTECH,T,GVS,-6076,software version,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,726,KOM_Test,OSTECH,T,GVN,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,739,KOM_Test,OSTECH,T,GVN,-10933,serial number,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,741,KOM_Test,OSTECH,T,GS,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,752,KOM_Test,OSTECH,T,GS,3438,get status,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,752,KOM_Test,OSTECH,T,LTM,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,773,KOM_Test,OSTECH,T,LTM,-131073.46875,laser temperature maximum,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,774,KOM_Test,OSTECH,T,LCA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,787,KOM_Test,OSTECH,T,LCA,1.1911036946760945e-43,actual current,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,789,KOM_Test,OSTECH,T,LVA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,802,KOM_Test,OSTECH,T,LVA,1.1911036946760945e-43,laser voltage actual,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,803,KOM_Test,OSTECH,T,LTA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,817,KOM_Test,OSTECH,T,LTA,-7.057342567734796e-15,temperature actual,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,819,KOM_Test,OSTECH,T,GT,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,825,KOM_Test,OSTECH,T,GT,-5.105463924164021e+23,device temperature (head),Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,825,KOM_Test,OSTECH,T,LVC,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:46:02,838,KOM_Test,OSTECH,T,LVC,2.0000507831573486,compliance voltage,Komunkiations Test für SR830 und OSTECH,,,
