Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,11:42:07,109,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:42:07,660,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:42:07,725,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:07,730,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:08,274,KOM_Test,OSTECH,T,OSTECH auf COM4 erreichbar,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:42:08,275,KOM_Test,OSTECH,T,Test all relevant commands for OSTECH,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,11:42:09,277,KOM_Test,OSTECH,T,GVS,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,285,KOM_Test,OSTECH,T,GVS,-6076,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,285,KOM_Test,OSTECH,T,GVN,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,305,KOM_Test,OSTECH,T,GVN,-10933,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,305,KOM_Test,OSTECH,T,GS,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,316,KOM_Test,OSTECH,T,GS,3438,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,318,KOM_Test,OSTECH,T,LTM,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,333,KOM_Test,OSTECH,T,LTM,-131073.46875,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,335,KOM_Test,OSTECH,T,LCA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,347,KOM_Test,OSTECH,T,LCA,1.1911036946760945e-43,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,347,KOM_Test,OSTECH,T,LVA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,364,KOM_Test,OSTECH,T,LVA,1.1911036946760945e-43,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,364,KOM_Test,OSTECH,T,LTA,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,375,KOM_Test,OSTECH,T,LTA,-7.088581566346008e-15,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,381,KOM_Test,OSTECH,T,GT,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,390,KOM_Test,OSTECH,T,GT,-5.4505722415936306e+23,Response,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,396,KOM_Test,OSTECH,T,LVC,,Ask,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,11:42:09,414,KOM_Test,OSTECH,T,LVC,2.0000507831573486,Response,Komunkiations Test für SR830 und OSTECH,,,
