Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms
2026-08-04 13:17:22.374;TERMINAL;OUTPUT;[2026-08-04 13:17:22.373] OsTech               Befehl: GT              │ Antwort:  °C                                      │ 1012.8ms;;0
2026-08-04 13:17:23.385;SR830;SNAP? 1,2;;;1008.94
2026-08-04 13:17:23.386;TERMINAL;OUTPUT;[2026-08-04 13:17:23.386] SR830                Befehl: SNAP? 1,2       │ Antwort:                                          │ 1008.9ms;;0
2026-08-04 13:17:24.393;OsTech;GS;;;1006.77
2026-08-04 13:17:24.394;TERMINAL;OUTPUT;[2026-08-04 13:17:24.393] OsTech               Befehl: GS              │ Antwort:                                          │ 1006.8ms;;0
2026-08-04 13:17:25.410;OsTech;GT;; °C;1014.85
2026-08-04 13:17:25.411;TERMINAL;OUTPUT;[2026-08-04 13:17:25.411] OsTech               Befehl: GT              │ Antwort:  °C                                      │ 1014.9ms;;0
2026-08-04 13:17:26.426;SR830;SNAP? 1,2;;;1012.61
2026-08-04 13:17:26.428;TERMINAL;OUTPUT;[2026-08-04 13:17:26.426] SR830                Befehl: SNAP? 1,2       │ Antwort:                                          │ 1012.6ms;;0
2026-08-04 13:17:27.443;OsTech;GS;;;1002.56
2026-08-04 13:17:27.444;TERMINAL;OUTPUT;[2026-08-04 13:17:27.444] OsTech               Befehl: GS              │ Antwort:                                          │ 1002.6ms;;0
2026-08-04 13:17:28.461;OsTech;GT;; °C;1013.02
2026-08-04 13:17:28.463;TERMINAL;OUTPUT;[2026-08-04 13:17:28.462] OsTech               Befehl: GT              │ Antwort:  °C                                      │ 1013.0ms;;0
2026-08-04 13:17:29.479;SR830;SNAP? 1,2;;;1014.19
2026-08-04 13:17:29.479;TERMINAL;OUTPUT;[2026-08-04 13:17:29.479] SR830                Befehl: SNAP? 1,2       │ Antwort:                                          │ 1014.2ms;;0
2026-08-04 13:17:30.494;OsTech;GS;;;1012.22
2026-08-04 13:17:30.495;TERMINAL;OUTPUT;[2026-08-04 13:17:30.494] OsTech               Befehl: GS              │ Antwort:                                          │ 1012.2ms;;0
2026-08-04 13:17:31.431;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:31.433;TERMINAL;OUTPUT;✓ Beende Programm (Strg+C)...;;0
2026-08-04 13:17:31.433;OsTech;GT;; °C;937.86
2026-08-04 13:17:31.433;TERMINAL;OUTPUT;[2026-08-04 13:17:31.433] OsTech               Befehl: GT              │ Antwort:  °C                                      │ 937.9ms;;0
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:38.805 | SR830 | SNAP? 1,2 ->  (1005.9ms);;0
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:39.816 | OsTech | GS ->  (1006.0ms);;0
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:40.817 | OsTech | GT ->  °C (1000.6ms);;0
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:41.834 | SR830_Manual | PHAS? ->  (1010.5ms);;0
