Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms










2026-08-04 13:17:37;SESSION;START;HARDWARE;;0
2026-08-04 13:17:37.882;CONFIG;PORT_LASER;None;;0.00
2026-08-04 13:17:37.882;CONFIG;PORT_LOCKIN;None;;0.00
2026-08-04 13:17:37.883;CONFIG;BAUDRATE_LASER;9600;;0.00
2026-08-04 13:17:37.883;CONFIG;BAUDRATE_LOCKIN;19200;;0.00
2026-08-04 13:17:37.884;CONFIG;INTERVAL_LASER;1.0;;0.00
2026-08-04 13:17:37.884;CONFIG;INTERVAL_LOCKIN;0.1;;0.00
2026-08-04 13:17:37.885;CONFIG;LOG_PREFIX;M;;0.00
2026-08-04 13:17:37.885;CONFIG;SIMULATE;False;;0.00
2026-08-04 13:17:37.885;CONFIG;CAPTURE_INPUT;True;;0.00
2026-08-04 13:17:37.886;CONFIG;INSERT_SEPARATOR;True;;0.00
2026-08-04 13:17:37.887;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:37.887;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:17:37.888;TERMINAL;OUTPUT;HARDWARE RS232 / USB KOMMUNIKATIONSSYSTEM - AKTIVER MODUS;;0
2026-08-04 13:17:37.888;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:17:37.889;TERMINAL;OUTPUT;✓ pyserial ist verfügbar - Hardware-Modus aktiv;;0
2026-08-04 13:17:37.889;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:37.890;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:17:37.890;TERMINAL;OUTPUT;SUCHE NACH VERFÜGBAREN SERIELLEN PORTS...;;0
2026-08-04 13:17:37.890;TERMINAL;OUTPUT;================================================================================;;0
2026-08-04 13:17:37.900;TERMINAL;OUTPUT;Gefundene serielle Ports:;;0
2026-08-04 13:17:37.900;TERMINAL;OUTPUT;  1. COM3 - Prolific PL2303GT USB Serial COM Port (COM3);;0
2026-08-04 13:17:37.901;TERMINAL;OUTPUT;  2. COM4 - Prolific PL2303GT USB Serial COM Port (COM4);;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;Auto-Erkennungsergebnisse:;;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;  COM3 - Prolific PL2303GT USB Serial COM Port (COM3) -> unbekannt;;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;  COM4 - Prolific PL2303GT USB Serial COM Port (COM4) -> unbekannt;;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:51.632;TERMINAL;OUTPUT;[OsTech-Laser] Gib den Port ein (z.B. COM3 oder /dev/serial/by-id/usb-...): ;;0
2026-08-04 13:17:55.792;TERMINAL;OUTPUT;"[INPUT] 
[OsTech-Laser] Gib den Port ein (z.B. COM3 oder /dev/serial/by-id/usb-...): COM4";;0
2026-08-04 13:17:55.793;TERMINAL;OUTPUT;;;0
2026-08-04 13:17:55.793;TERMINAL;OUTPUT;[SR830-LockIn] Gib den Port ein (z.B. COM4 oder /dev/serial/by-id/usb-...): ;;0
