Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-10,12:15:29,955,Serial Communication,SR830,R,PHAS,47,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:30,338,Serial Communication,SR830,R,PHAS,48,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:30,799,Serial Communication,SR830,R,PHAS,71,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:31,121,Serial Communication,SR830,R,PHAS,70,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:31,393,Serial Communication,SR830,R,PHAS,33,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:31,574,Serial Communication,SR830,R,PHAS,85,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:31,926,Serial Communication,SR830,R,PHAS,72,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:32,167,Serial Communication,SR830,R,PHAS,21,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:32,658,Serial Communication,SR830,R,PHAS,46,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:33,139,Serial Communication,SR830,R,PHAS,15,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:33,491,Serial Communication,SR830,R,PHAS,84,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:33,742,Serial Communication,SR830,R,PHAS,33,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,013,Serial Communication,SR830,R,PHAS,64,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,185,Serial Communication,SR830,R,PHAS,26,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,257,Serial Communication,SR830,R,PHAS,17,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,328,Serial Communication,SR830,R,PHAS,49,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,810,Serial Communication,SR830,R,PHAS,76,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:34,952,Serial Communication,SR830,R,PHAS,93,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:35,123,Serial Communication,SR830,R,PHAS,69,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:35,404,Serial Communication,SR830,R,PHAS,27,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:35,655,Serial Communication,SR830,R,PHAS,7,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:35,957,Serial Communication,SR830,R,PHAS,62,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:36,348,Serial Communication,SR830,R,PHAS,59,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:36,800,Serial Communication,SR830,R,PHAS,69,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:36,961,Serial Communication,SR830,R,PHAS,23,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:37,112,Serial Communication,SR830,R,PHAS,39,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:37,574,Serial Communication,SR830,R,PHAS,59,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:37,835,Serial Communication,SR830,R,PHAS,18,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:37,837,Serial Communication,SR830,R,PHAS,81,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,029,Serial Communication,SR830,R,PHAS,82,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,311,Serial Communication,SR830,R,PHAS,62,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,513,Serial Communication,SR830,R,PHAS,52,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,614,Serial Communication,SR830,R,PHAS,19,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,925,Serial Communication,SR830,R,PHAS,73,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:38,947,Serial Communication,SR830,R,PHAS,17,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:39,348,Serial Communication,SR830,R,PHAS,15,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:39,639,Serial Communication,SR830,R,PHAS,65,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:39,731,Serial Communication,SR830,R,PHAS,53,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:40,212,Serial Communication,SR830,R,PHAS,53,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:40,373,Serial Communication,SR830,R,PHAS,69,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:40,865,Serial Communication,SR830,R,PHAS,51,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:40,936,Serial Communication,SR830,R,PHAS,51,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:41,118,Serial Communication,SR830,R,PHAS,75,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:41,390,Serial Communication,SR830,R,PHAS,0,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:41,442,Serial Communication,SR830,R,PHAS,33,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:41,593,Serial Communication,SR830,R,PHAS,47,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:41,725,Serial Communication,SR830,R,PHAS,29,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:42,157,Serial Communication,SR830,R,PHAS,23,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:42,528,Serial Communication,SR830,R,PHAS,71,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:42,930,Serial Communication,SR830,R,PHAS,93,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:43,131,Serial Communication,SR830,R,PHAS,64,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:43,452,Serial Communication,SR830,R,PHAS,60,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:43,474,Serial Communication,SR830,R,PHAS,22,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:43,846,Serial Communication,SR830,R,PHAS,66,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
2026-09-10,12:15:43,868,Serial Communication,SR830,R,PHAS,52,Testing Log and Import,Wir sind Geil, Auf jeden,Fall, !!!
